attention_score,news_total,blog_total,policy_total,twitter_total,facebook_total,mendeley_total,fk_id_crp,fk_id_phases,fk_id_altmetrics_info
7,0,0,0,9,0,74,9,94,2338
3,0,0,1,0,0,25,9,94,2339
72,0,0,0,110,1,168,9,94,2340
0,0,0,0,0,0,0,9,94,2341
10,0,0,0,13,1,36,9,94,2342
2,0,0,0,4,0,13,9,94,2343
0,0,0,0,0,0,0,9,94,2344
3,0,0,0,4,0,16,9,94,2345
1,0,0,0,1,0,36,9,94,2346
47,2,1,0,44,2,73,9,94,2347
0,0,0,0,0,0,0,9,94,2348
3,0,0,1,0,0,50,9,94,2349
9,0,0,0,11,0,54,9,94,2350
0,0,0,0,0,0,0,9,94,2351
3,0,0,0,4,0,107,9,94,2352
1,0,0,0,2,0,18,9,94,2353
5,0,0,0,5,0,13,9,94,2354
4,0,0,0,3,1,10,9,94,2355
0,0,0,0,0,0,0,9,94,2356
12,0,1,0,1,0,43,9,94,2357
153,12,2,0,87,4,231,9,94,2358
0,0,0,0,0,0,0,9,94,2359
65,4,1,0,49,0,39,9,94,2360
0,0,0,0,0,0,0,9,94,2361
11,0,0,1,10,0,41,9,94,2362
34,0,1,0,31,3,89,9,94,2363
3,0,0,0,2,1,36,9,94,2364
9,0,1,0,4,1,37,9,94,2365
2,0,0,0,2,0,46,9,94,2366
1,0,0,0,3,0,19,9,94,2367
202,12,3,1,163,0,157,9,94,2368
0,0,0,0,0,0,0,9,94,2369
2,0,0,0,2,0,8,9,94,5109
1,0,0,0,2,0,43,9,94,5110
0,0,0,0,0,0,0,9,94,5111
1,0,0,0,2,0,25,9,94,5112
19,0,0,0,30,0,61,9,94,5113
0,0,0,0,0,0,0,9,94,5114
71,0,1,1,84,0,54,9,94,5115
16,1,1,0,3,0,22,9,94,5116
4,0,0,0,6,0,42,9,94,5117
13,0,1,0,6,0,51,9,94,5118
63,0,0,0,99,0,43,9,94,5119
50,0,1,1,64,0,229,9,94,5120
12,0,0,0,18,1,64,9,94,5121
0,0,0,0,0,0,0,9,94,5122
25,0,0,1,31,1,247,9,94,5123
28,0,2,0,26,0,86,9,94,5124
1,0,0,0,2,0,12,9,94,5125
9,0,1,0,3,0,28,9,94,5126
0,0,0,0,0,0,0,9,94,5127
14,0,2,0,1,0,4,9,94,5128
0,0,0,0,0,0,0,9,94,5129
47,3,2,0,13,0,30,9,94,5130
1,0,0,0,1,0,16,9,94,5131
6,0,0,0,7,0,46,9,94,5132
1,0,0,0,1,0,1,9,94,5133
0,0,0,0,0,0,0,9,94,5134
15,0,0,1,16,1,22,9,94,5135
261,13,3,0,242,0,189,9,94,5136
4,0,0,1,1,0,23,9,94,5137
1,0,0,0,1,0,30,9,94,5138
1,0,0,0,1,0,24,9,94,5139
113,4,0,0,131,2,156,9,94,5140
52,2,1,1,35,3,196,9,88,4818
30,2,0,0,20,0,53,9,88,4819
1,0,0,0,1,0,44,9,88,4820
0,0,0,0,0,0,0,9,88,4821
0,0,0,0,0,0,0,9,88,4822
0,0,0,0,0,0,0,9,88,4823
0,0,0,0,0,0,0,9,88,4824
13,0,1,0,7,0,4,9,88,4825
1,0,0,0,1,0,173,9,88,4826
34,3,1,0,7,0,149,9,88,4827
0,0,0,0,0,0,0,9,88,4828
0,0,0,0,0,0,0,9,88,4829
1,0,0,0,1,0,58,9,88,4830
2,0,0,0,3,0,17,9,88,4831
5,0,0,0,6,0,5,9,88,4832
4,0,0,0,4,0,29,9,88,4833
0,0,0,0,0,0,0,9,88,4834
0,0,0,0,0,0,0,9,88,4835
0,0,0,0,0,0,0,9,88,4836
14,0,0,1,15,0,85,9,88,4837
30,0,0,0,47,2,184,9,88,4838
0,0,0,0,0,0,0,9,88,4839
0,0,0,0,0,0,0,9,88,4840
17,0,1,0,13,0,7,9,88,4841
0,0,0,0,0,0,0,9,88,4842
0,0,0,0,0,0,0,9,88,4843
141,1,1,0,174,7,218,9,88,4844
0,0,0,0,0,0,0,9,88,4845
46,0,1,0,52,2,49,9,88,4846
0,0,0,0,0,0,0,9,88,4847
46,0,4,0,31,0,70,9,88,4848
2,0,0,0,3,0,11,9,88,4849
0,0,0,0,0,0,0,9,88,4850
2,0,0,0,3,0,55,9,88,4851
11,0,2,0,0,0,25,9,88,4852
0,0,0,0,0,0,0,9,88,4853
0,0,0,0,0,0,0,9,88,4854
1,0,0,0,1,0,41,9,88,4855
14,0,2,0,2,0,40,9,88,4856
0,0,0,0,0,0,0,9,88,4857
0,0,0,0,0,0,0,9,88,4858
1,0,0,0,2,0,28,9,88,4859
15,0,2,0,2,0,12,9,88,4860
23,0,1,2,11,0,553,9,88,4861
21,0,3,0,5,1,93,9,88,4862
23,0,1,0,21,1,1,9,88,4863
0,0,0,0,0,0,0,9,88,4864
0,0,0,0,0,0,0,9,88,4865
20,0,1,1,15,1,85,9,88,4866
0,0,0,0,0,0,0,9,88,4867
9,0,1,0,2,0,4,9,88,4868
0,0,0,0,0,0,0,9,88,4869
20,0,0,0,31,0,158,9,88,4870
17,0,2,1,2,1,84,9,88,4871
13,0,1,0,9,1,27,9,88,4872
10,0,0,0,13,0,45,9,88,4873
5,0,0,0,6,0,8,9,88,4874
13,0,0,1,17,0,88,9,88,4875
258,14,3,0,234,17,428,9,88,4876
0,0,0,0,0,0,0,9,88,4877
0,0,0,0,0,0,0,9,88,4878
6,0,1,0,0,0,11,9,88,4879
0,0,0,0,0,0,0,9,88,4880
35,1,3,0,11,0,205,9,88,4881
17,1,0,0,12,0,74,9,88,4882
0,0,0,0,0,0,0,9,88,4883
0,0,0,0,0,0,0,9,88,4884
0,0,0,0,0,0,0,9,88,4885
0,0,0,0,0,0,0,9,88,4886
0,0,0,0,0,0,0,9,88,4887
0,0,0,0,0,0,0,9,88,4888
0,0,0,0,0,0,0,9,88,4889
0,0,0,0,0,0,0,9,88,4890
3,0,0,0,5,0,50,9,88,4891
0,0,0,0,0,0,0,9,88,4892
0,0,0,0,0,0,0,9,88,4893
0,0,0,0,0,0,0,9,88,4894
0,0,0,0,0,0,0,9,88,4895
0,0,0,0,0,0,0,9,88,4896
0,0,0,0,0,0,0,9,88,4897
0,0,0,0,0,0,0,9,88,4898
0,0,0,0,0,0,0,9,88,4899
0,0,0,0,0,0,0,9,88,4900
0,0,0,0,0,0,0,9,88,4901
18,0,0,1,22,0,51,9,88,4902
0,0,0,0,0,0,0,9,88,4903
0,0,0,0,0,0,0,9,88,4904
0,0,0,0,0,0,0,9,88,4905
8,0,1,0,1,0,2,9,88,4906
22,0,2,0,12,1,17,9,88,4907
0,0,0,0,0,0,0,9,88,4908
0,0,0,0,0,0,0,9,88,4909
0,0,0,0,0,0,0,9,88,4910
20,0,3,0,3,0,0,9,88,4911
53,0,1,0,57,8,7,9,88,4912
0,0,0,0,0,0,0,9,88,4913
0,0,0,0,0,0,0,9,88,4914
35,0,2,0,34,1,8,9,88,4915
0,0,0,0,0,0,0,9,88,4916
0,0,0,0,0,0,0,9,88,4917
0,0,0,0,0,0,0,9,88,4918
0,0,0,0,0,0,0,9,88,4919
0,0,0,0,0,0,0,9,88,4920
33,0,1,3,25,0,374,9,88,4921
0,0,0,0,0,0,0,9,88,4922
0,0,0,0,0,0,0,9,88,4923
5,0,0,0,6,0,36,9,88,4924
7,0,0,0,10,0,22,9,88,4925
0,0,0,0,0,0,0,9,88,4926
0,0,0,0,0,0,0,9,88,4927
0,0,0,0,0,0,0,9,88,4928
22,0,1,0,18,1,60,9,88,4929
0,0,0,0,0,0,0,9,88,4930
0,0,0,0,0,0,0,9,88,4931
0,0,0,0,0,0,0,9,88,4932
0,0,0,0,0,0,0,9,88,4933
3,0,0,0,4,0,0,9,88,4934
22,0,2,0,13,1,6,9,88,4935
2,0,0,0,4,0,2,9,88,4936
17,0,2,0,6,0,1,9,88,4937
17,0,2,0,6,0,1,9,88,4938
16,0,0,0,23,1,94,9,88,4939
24,0,2,2,7,0,280,9,88,4940
0,0,0,0,0,0,0,9,88,4941
0,0,0,0,0,0,0,9,88,4942
4,0,0,1,1,0,45,9,88,4943
9,0,1,0,2,0,143,9,88,4944
0,0,0,0,0,0,0,9,88,4945
20,0,3,0,2,1,104,9,88,4946
0,0,0,0,0,0,0,9,88,4947
0,0,0,0,0,0,0,9,88,4948
0,0,0,0,0,0,0,9,88,4949
0,0,0,0,0,0,0,9,88,4950
0,0,0,0,0,0,0,9,88,4951
0,0,0,0,0,0,0,9,88,4952
0,0,0,0,0,0,0,9,88,4953
1,0,0,0,2,0,30,9,88,4954
551,12,10,8,472,27,1010,9,88,4955
0,0,0,0,0,0,0,9,88,4956
23,0,0,0,30,2,134,9,88,4957
0,0,0,0,0,0,0,9,88,4958
0,0,0,0,0,0,0,9,88,4959
0,0,0,0,0,0,0,9,88,4960
0,0,0,0,0,0,0,9,88,4961
5,0,0,0,6,0,35,9,88,4962
22,0,1,0,17,3,0,9,88,4963
11,0,1,0,7,0,0,9,88,4964
0,0,0,0,0,0,0,9,88,4965
34,1,3,0,13,0,84,9,88,4966
5,0,0,0,9,0,63,9,88,4967
0,0,0,0,0,0,0,9,88,4968
0,0,0,0,0,0,0,9,88,4969
0,0,0,0,0,0,0,9,88,4970
26,0,0,0,35,2,268,9,88,4971
1,0,0,0,1,0,54,9,88,4972
94,8,2,0,28,0,57,9,88,4973
0,0,0,0,0,0,0,9,88,4974
3,0,0,0,3,0,41,9,88,4975
27,0,1,0,26,4,91,9,88,4976
3,0,0,0,6,0,34,9,88,4977
0,0,0,0,0,0,0,9,88,4978
0,0,0,0,0,0,0,9,88,4979
0,0,0,0,0,0,0,9,88,4980
0,0,0,0,0,0,0,9,88,4981
0,0,0,0,0,0,0,9,88,4982
0,0,0,0,0,0,0,9,88,4983
0,0,0,0,0,0,0,9,88,4984
0,0,0,0,0,0,0,9,88,4985
30,0,2,1,17,1,106,9,88,4986
23,1,1,0,9,2,35,9,88,4987
0,0,0,0,0,0,0,9,88,4988
665,14,11,2,764,16,808,9,88,4989
0,0,0,0,0,0,0,9,88,4990
6,0,1,0,0,0,18,9,88,4991
11,0,1,0,5,0,14,9,88,4992
0,0,0,0,0,0,0,9,88,4993
0,0,0,0,0,0,0,9,88,4994
20,0,2,0,8,6,64,9,88,4995
29,0,3,1,12,0,122,9,88,4996
0,0,0,0,0,0,0,9,88,4997
0,0,0,0,0,0,0,9,88,4998
7,0,1,0,0,0,18,9,88,4999
3,0,0,0,4,0,5,9,88,5000
134,6,5,3,81,1,276,9,88,5001
0,0,0,0,0,0,0,9,88,5002
0,0,0,0,0,0,0,9,88,5003
0,0,0,0,0,0,0,9,88,5004
0,0,0,0,0,0,0,9,88,5005
5,0,0,0,5,1,56,9,88,5006
0,0,0,0,0,0,0,9,88,5007
0,0,0,0,0,0,0,9,88,5008
0,0,0,0,0,0,0,9,88,5009
7,0,0,0,9,0,10,9,88,5010
20,0,1,0,16,0,14,9,88,5011
18,0,1,0,19,1,98,9,88,5012
19,0,1,0,15,1,1,9,88,5013
1,0,0,0,2,0,55,9,88,5014
20,0,2,0,9,0,17,9,88,5015
0,0,0,0,0,0,0,9,88,5016
175,0,2,2,267,3,794,9,88,5017
17,0,1,2,4,0,112,9,88,5018
31,0,3,0,21,0,21,9,88,5019
0,0,0,0,0,0,0,9,88,5020
0,0,0,0,0,0,0,9,88,5021
1043,104,13,1,192,15,284,9,88,5022
352,31,7,0,89,4,134,9,88,5023
0,0,0,0,0,0,0,9,88,5024
0,0,0,0,0,0,0,9,88,5025
3,0,0,0,4,0,41,9,88,5026
0,0,0,0,0,0,0,9,88,5027
0,0,0,0,0,0,0,9,88,5028
0,0,0,0,0,0,0,9,88,5029
0,0,0,0,0,0,0,9,88,5030
1,0,0,0,1,0,7,9,88,5031
24,0,2,0,18,0,83,9,88,5032
0,0,0,0,0,0,0,9,88,5033
11,0,1,1,1,0,217,9,88,5034
5,0,0,0,7,0,197,9,88,5035
0,0,0,0,0,0,0,9,88,5036
21,2,0,1,0,0,188,9,88,5037
0,0,0,0,0,0,0,9,88,5038
0,0,0,0,0,0,0,9,88,5039
0,0,0,0,0,0,0,9,88,5040
0,0,0,0,0,0,0,9,88,5041
0,0,0,0,0,0,0,9,88,5042
0,0,0,0,0,0,0,9,88,5043
1,0,0,0,1,0,23,9,88,5044
0,0,0,0,0,0,0,9,88,5045
137,9,3,2,72,3,144,9,88,5046
5,0,0,1,2,0,125,9,88,5047
6,0,1,0,0,0,37,9,88,5048
0,0,0,0,0,0,0,9,88,5049
0,0,0,0,0,0,0,9,88,5050
13,0,0,0,18,0,20,9,88,5051
0,0,0,0,0,0,0,9,88,5052
0,0,0,0,0,0,0,9,88,5053
4,0,0,0,4,0,17,9,88,5054
6,0,1,0,0,0,6,9,88,5055
0,0,0,0,0,0,0,9,88,5056
0,0,0,0,0,0,0,9,88,5057
0,0,0,0,0,0,0,9,88,5058
6,0,0,1,6,0,61,9,88,5059
0,0,0,0,0,0,0,9,88,5060
8,0,1,0,1,0,76,9,88,5061
16,0,1,0,11,1,12,9,88,5062
4,0,0,0,5,0,25,9,88,5063
0,0,0,0,0,0,0,9,88,5064
0,0,0,0,0,0,0,9,88,5065
0,0,0,0,0,0,0,9,88,5066
46,3,2,0,15,1,62,9,88,5067
24,1,1,0,14,3,36,9,88,5068
0,0,0,0,0,0,0,9,88,5069
41,0,2,4,26,0,209,9,88,5070
0,0,0,0,0,0,0,9,88,5071
0,0,0,0,0,0,0,9,88,5072
0,0,0,0,0,0,0,9,88,5073
1,0,0,0,2,0,44,9,88,5074
0,0,0,0,0,0,0,9,88,5075
0,0,0,0,0,0,0,9,88,5076
11,0,2,0,0,0,4,9,88,5077
4,0,0,0,4,0,3,9,88,5078
0,0,0,0,0,0,0,9,88,5079
15,0,0,0,20,1,61,9,88,5080
33,0,0,0,50,2,124,9,88,5081
0,0,0,0,0,0,0,9,88,5082
1,0,0,0,0,1,91,9,88,5083
3,0,0,0,4,0,89,9,88,5084
0,0,0,0,0,0,0,9,88,5085
0,0,0,0,0,0,0,9,88,5086
0,0,0,0,0,0,0,9,88,5087
1,0,0,0,0,1,32,9,88,5088
12,0,1,0,5,1,6,9,88,5089
1,0,0,0,2,0,7,9,88,5090
0,0,0,0,0,0,0,9,88,5091
0,0,0,0,0,0,0,9,88,5092
5,0,0,0,10,0,46,9,88,5093
9,0,1,0,1,0,23,9,88,5094
1,0,0,0,2,0,56,9,88,5095
0,0,0,0,0,0,0,9,88,5096
0,0,0,0,0,0,0,9,88,5097
0,0,0,0,0,0,0,9,88,5098
2,0,0,0,1,0,33,9,88,5099
0,0,0,0,0,0,0,9,88,5100
0,0,0,0,0,0,0,9,88,5101
36,0,0,1,45,7,107,9,88,5102
1,0,0,0,1,0,10,9,88,5103
0,0,0,0,0,0,0,9,88,5104
3,0,0,0,3,0,115,9,88,5105
0,0,0,0,0,0,0,9,88,5106
0,0,0,0,0,0,0,9,88,5107
0,0,0,0,0,0,0,9,88,5108
0,0,0,0,0,0,0,9,88,6143
13,0,1,0,7,3,115,9,88,6144
1,0,0,0,1,0,49,9,88,6145
38,0,2,1,29,7,51,9,88,6146
0,0,0,0,0,0,0,9,88,6147
6,0,0,0,9,1,73,9,88,6148
11,0,0,0,17,1,82,9,88,6149
0,0,0,0,0,0,0,9,88,6150
0,0,0,0,0,0,0,9,88,6151
16,0,2,0,4,0,10,9,88,6152
26,0,2,0,17,1,5,9,88,6153
0,0,0,0,0,0,0,9,88,6154
0,0,0,0,0,0,0,9,88,6155
8,0,0,0,10,0,64,9,88,6156
2,0,0,0,3,0,1,9,88,6157
8,0,1,0,1,0,0,9,88,6158
5,0,0,0,6,0,1,9,88,6159
0,0,0,0,0,0,0,9,88,6160
0,0,0,0,0,0,0,9,88,6161
0,0,0,0,0,0,0,9,88,6162
9,0,1,0,3,0,3,9,88,6163
36,0,2,1,25,3,57,9,88,6164
71,0,2,0,72,7,36,9,88,6165
0,0,0,0,0,0,0,9,88,6166
0,0,0,0,0,0,0,9,88,6167
6,0,1,0,0,0,51,9,88,6168
7,0,0,0,8,0,8,9,88,6169
1,0,0,0,2,0,0,9,88,6170
4,0,0,0,4,0,0,9,88,6171
0,0,0,0,0,0,0,9,88,6172
2,0,0,0,3,0,0,9,88,6173
6,0,1,0,0,0,3,9,88,6174
0,0,0,0,0,0,0,9,88,6175
0,0,0,0,0,0,0,9,88,6176
0,0,0,0,0,0,0,9,88,6177
33,0,2,0,28,1,23,9,88,6178
26,0,2,0,21,0,47,9,88,6179
0,0,0,0,0,0,0,9,88,6180
0,0,0,0,0,0,0,9,88,6181
0,0,0,0,0,0,0,9,88,6182
0,0,0,0,0,0,0,9,88,6183
6,0,1,0,0,0,29,9,88,6184
0,0,0,0,0,0,0,9,88,6185
0,0,0,0,0,0,0,9,88,6186
10,0,1,0,3,1,28,9,88,6187
0,0,0,0,0,0,0,9,88,6188
0,0,0,0,0,0,0,9,88,6189
0,0,0,0,0,0,0,9,88,6190
0,0,0,0,0,0,0,9,88,6191
12,0,1,0,6,0,5,9,88,6192
1,0,0,0,2,0,18,9,88,6193
0,0,0,0,0,0,0,9,88,6194
0,0,0,0,0,0,0,9,88,6195
21,0,0,2,26,0,71,9,88,6196
13,0,1,1,5,0,49,9,88,6197
149,13,3,1,46,4,93,9,88,6198
1198,113,10,3,334,2,172,9,88,6199
14,0,1,0,4,0,128,9,88,6200
0,0,0,0,0,0,0,9,88,6201
15,0,2,0,4,0,3,9,88,6202
1,0,0,0,1,0,36,9,88,6203
0,0,0,0,0,0,0,9,88,6204
0,0,0,0,0,0,0,9,88,6205
19,0,2,0,11,0,36,9,88,6206
9,0,1,0,2,0,23,9,88,6207
0,0,0,0,0,0,0,9,88,6208
0,0,0,0,0,0,0,9,88,6209
0,0,0,0,0,0,0,9,88,6210
24,0,3,1,5,0,126,9,88,6211
0,0,0,0,0,0,0,9,88,6212
1,0,0,0,1,0,19,9,88,6213
0,0,0,0,0,0,0,9,88,6214
0,0,0,0,0,0,0,9,88,6215
0,0,0,0,0,0,0,9,88,6216
0,0,0,0,0,0,0,9,88,6217
4,0,0,0,6,2,99,9,88,6218
0,0,0,0,0,0,0,9,88,6219
0,0,0,0,0,0,0,9,88,6220
11,0,1,0,5,0,10,9,88,6221
4,0,0,0,6,0,108,9,88,6222
6,0,1,0,0,0,37,9,88,6223
0,0,0,0,0,0,0,9,88,6224
0,0,0,0,0,0,0,9,88,6225
14,0,0,0,16,0,177,9,88,6226
51,2,2,1,23,0,242,9,88,6227
6,0,0,0,7,0,22,9,88,6228
3,0,0,1,0,0,9,9,88,6229
0,0,0,0,0,0,0,9,88,6230
57,0,3,1,52,1,123,9,88,6231
14,0,2,0,2,0,87,9,88,6232
0,0,0,0,0,0,0,9,88,6233
1,0,0,0,1,0,23,9,88,6234
65,5,2,0,19,3,56,9,88,6235
46,1,3,0,29,3,164,9,88,6236
0,0,0,0,0,0,0,9,88,6237
0,0,0,0,0,0,0,9,88,6238
10,0,1,0,4,1,28,9,88,6239
48,0,3,2,33,2,239,9,88,6240
44,0,4,1,28,0,336,9,88,6241
4,0,0,1,1,0,115,9,88,6242
31,0,1,0,38,1,194,9,88,6243
3,0,0,0,4,1,40,9,88,6244
0,0,0,0,0,0,0,9,88,6245
0,0,0,0,0,0,0,9,88,6246
0,0,0,0,0,0,0,9,88,6247
0,0,0,0,0,0,0,9,88,6248
9,0,0,0,11,0,34,9,88,6249
12,0,1,0,8,0,24,9,88,6250
29,0,3,1,6,0,111,9,88,6251
0,0,0,0,0,0,0,9,88,6252
0,0,0,0,0,0,0,9,88,6253
16,1,1,0,3,0,22,9,88,6254
19,0,2,0,9,0,16,9,88,6255
4,0,0,0,5,0,6,9,88,6256
6,0,0,0,10,1,64,9,88,6257
0,0,0,0,0,0,0,9,88,6258
9,0,1,0,2,1,92,9,88,6259
0,0,0,0,0,0,0,9,88,6260
30,0,1,0,27,1,1,9,88,6261
90,7,2,0,28,0,43,9,88,6262
0,0,0,0,0,0,0,9,88,6263
0,0,0,0,0,0,0,9,88,6264
0,0,0,0,0,0,0,9,88,6265
0,0,0,0,0,0,0,9,88,6266
0,0,0,0,0,0,0,9,88,6267
36,0,0,0,48,0,50,9,88,6268
12,0,0,0,18,1,91,9,88,6269
65,3,4,1,22,3,225,9,88,6270
13,0,0,0,17,0,114,9,88,6271
2,0,0,0,3,0,2,9,88,6272
8,0,0,0,9,0,21,9,88,6273
2,0,0,0,2,0,74,9,88,6274
69,7,1,0,5,0,92,9,88,6275
3,0,0,0,4,1,4,9,88,6276
18,1,1,0,6,0,26,9,88,6277
2,0,0,0,2,1,41,9,88,6278
0,0,0,0,0,0,0,9,88,6279
12,0,0,0,17,0,36,9,88,6280
0,0,0,0,0,0,0,9,88,6281
8,0,0,0,10,2,47,9,88,6282
0,0,0,0,0,0,0,9,88,6283
0,0,0,0,0,0,0,9,88,6284
2,0,0,0,2,0,5,9,88,6285
0,0,0,0,0,0,0,9,88,6286
31,0,3,0,17,0,127,9,88,6287
0,0,0,0,0,0,0,9,88,6288
3,0,0,0,4,0,46,9,88,6289
20,0,1,0,11,1,93,9,88,6290
0,0,0,0,0,0,0,9,88,6291
1,0,0,0,1,0,31,9,88,6292
17,0,2,0,7,0,69,9,88,6293
15,0,0,1,16,0,111,9,88,6294
3,0,0,0,4,1,56,9,88,6295
3,0,0,0,5,1,24,9,88,6296
4,0,0,0,5,2,68,9,88,6297
0,0,0,0,0,0,0,9,88,6298
0,0,0,0,0,0,0,9,88,6299
179,9,3,0,146,5,649,9,88,6300
56,0,3,0,54,3,173,9,88,6301
0,0,0,0,0,0,0,9,88,6302
16,0,2,0,4,0,56,9,88,6303
0,0,0,0,0,0,0,9,88,6304
2,0,0,0,3,0,46,9,88,6305
0,0,0,0,0,0,0,9,88,6306
0,0,0,0,0,0,0,9,88,6307
72,4,2,0,34,3,150,9,88,6308
0,0,0,0,0,0,0,9,88,6309
0,0,0,0,0,0,0,9,88,6310
2,0,0,0,2,1,54,9,88,6311
0,0,0,0,0,0,0,9,88,6312
0,0,0,0,0,0,0,9,88,6313
0,0,0,0,0,0,0,9,88,6314
0,0,0,0,0,0,0,9,88,6315
0,0,0,0,0,0,0,9,88,6316
0,0,0,0,0,0,0,9,88,6317
0,0,0,0,0,0,0,9,88,6318
0,0,0,0,0,0,0,9,88,6319
0,0,0,0,0,0,0,9,88,6320
18,0,2,0,8,0,11,9,88,6321
20,0,1,0,19,0,10,9,88,6322
0,0,0,0,0,0,0,9,88,6323
10,0,0,2,7,0,209,9,88,6324
0,0,0,0,0,0,0,9,88,6325
0,0,0,0,0,0,0,9,88,6326
0,0,0,0,0,0,0,9,88,6327
0,0,0,0,0,0,0,9,88,6328
0,0,0,0,0,0,0,9,88,6329
0,0,0,0,0,0,0,9,88,6330
0,0,0,0,0,0,0,9,88,6331
0,0,0,0,0,0,0,9,88,6332
0,0,0,0,0,0,0,9,88,6333
0,0,0,0,0,0,0,9,88,6334
0,0,0,0,0,0,0,9,88,6335
0,0,0,0,0,0,0,9,88,6336
0,0,0,0,0,0,0,9,88,6337
4,0,0,1,1,0,46,9,88,6338
0,0,0,0,0,0,0,9,88,6339
11,0,1,1,1,1,5,9,88,6340
0,0,0,0,0,0,0,9,88,6341
0,0,0,0,0,0,0,9,88,6342
9,0,1,1,0,1,103,9,88,6343
0,0,0,0,0,0,0,9,88,6344
10,0,1,0,3,1,28,9,88,6345
0,0,0,0,0,0,0,9,88,6346
4,0,0,1,1,1,43,9,88,6347
9,0,1,0,2,1,12,9,88,6348
1,0,0,0,0,1,60,9,88,6349
16,0,2,0,6,1,7,9,88,6350
0,0,0,0,0,0,0,9,88,6351
0,0,0,0,0,0,0,9,88,6352
0,0,0,0,0,0,0,9,88,6353
0,0,0,0,0,0,0,9,88,6354
51,4,1,2,10,1,139,9,88,6355
0,0,0,0,0,0,0,9,88,6356
0,0,0,0,0,0,0,9,88,6357
106,7,2,2,50,4,246,9,88,6358
13,0,0,0,19,1,228,9,88,6359
0,0,0,0,0,0,0,9,88,6360
8,0,1,0,1,1,52,9,88,6361
6,0,0,0,10,1,42,9,88,6362
0,0,0,0,0,0,0,9,88,6363
0,0,0,0,0,0,0,9,88,6364
9,0,1,0,1,0,17,9,88,6365
2,0,0,0,2,1,0,9,88,6366
2,0,0,0,3,1,2,9,88,6367
2,0,0,0,2,1,3,9,88,6368
12,0,1,0,6,0,114,9,88,6369
0,0,0,0,0,0,0,9,88,6370
3,0,0,1,0,0,14,9,88,6371
0,0,0,0,0,0,0,12,108,2426
3,0,0,0,3,1,6,12,108,2427
4,0,0,0,8,0,26,12,108,5403
0,0,0,0,0,0,0,12,108,2428
0,0,0,0,0,0,0,12,108,2429
6,0,0,0,9,0,20,12,108,2430
2,0,0,0,2,1,13,12,108,5404
0,0,0,0,0,0,0,12,108,2431
23,0,2,1,12,1,81,12,108,2432
0,0,0,0,0,0,0,12,108,2433
31,0,3,0,14,1,62,12,108,2434
8,0,0,0,11,0,97,12,108,2435
1,0,0,0,1,0,15,12,108,2436
2,0,0,0,2,0,24,12,108,2437
2,0,0,0,4,0,22,12,108,2438
49,0,1,0,65,2,155,12,108,2439
0,0,0,0,0,0,0,12,108,2440
0,0,0,0,0,0,0,12,108,2441
7,0,0,1,7,0,103,12,108,2442
14,0,0,0,20,0,194,12,108,2443
14,0,0,0,23,0,50,12,108,2444
0,0,0,0,0,0,0,12,108,2445
0,0,0,0,0,0,0,12,108,5405
5,0,0,0,7,1,29,12,108,2446
3,0,0,0,4,2,27,12,108,2447
8,0,0,0,6,0,5,12,108,2448
5,0,0,0,7,0,34,12,108,2449
3,0,0,0,5,4,66,12,108,5406
1,0,0,0,1,1,25,12,108,2450
12,0,1,0,3,0,15,12,108,2451
15,0,0,0,24,0,20,12,108,2452
32,0,1,0,42,4,174,12,108,2453
1,0,0,0,2,1,26,12,108,2454
1,0,0,0,2,1,23,12,108,5407
0,0,0,0,0,0,0,12,108,2455
3,0,0,0,4,1,19,12,108,2456
2,0,0,0,5,0,20,12,108,2457
2,0,0,0,3,0,25,12,108,2458
3,0,0,0,4,0,20,12,108,2459
8,0,0,0,14,2,28,12,108,2460
0,0,0,0,0,0,0,12,108,2461
7,1,0,0,0,0,18,12,108,2462
1,0,0,0,2,0,3,12,108,2463
3,0,0,0,6,0,36,12,108,5408
0,0,0,0,0,0,0,12,108,2464
0,0,0,0,0,0,0,12,108,2465
2,0,0,0,2,1,12,12,108,5409
0,0,0,0,0,0,0,12,108,2466
2,0,0,0,3,1,9,12,108,2467
10,0,1,0,7,0,38,12,108,2468
12,0,0,0,18,1,132,12,108,2469
4,0,0,0,4,0,47,12,108,2470
3,0,0,0,2,1,16,12,108,2471
0,0,0,0,0,0,0,12,108,2472
0,0,0,0,0,0,0,12,108,2473
0,0,0,0,0,0,0,12,108,2474
22,0,0,0,40,0,48,12,108,2475
1,0,0,0,1,0,43,12,108,2476
3,0,0,0,5,0,19,12,108,5410
26,0,1,1,22,0,155,12,108,2477
2,0,0,0,5,0,11,12,108,2478
0,0,0,0,0,0,0,12,108,2479
2,0,0,0,2,1,15,12,108,2480
0,0,0,0,0,0,0,12,108,2481
0,0,0,0,0,0,0,12,108,2482
0,0,0,0,0,0,0,12,108,5411
0,0,0,0,0,0,0,12,108,2483
3,0,0,0,7,0,10,12,108,2484
7,0,0,0,9,0,79,12,108,2485
0,0,0,0,0,0,0,12,108,2486
0,0,0,0,0,0,0,12,108,2487
0,0,0,0,0,0,0,12,108,2488
2,0,0,0,4,0,6,12,108,2489
1,0,0,0,1,0,21,12,108,2490
0,0,0,0,0,0,0,12,108,2491
1,0,0,0,1,0,32,12,108,2492
8,0,0,0,11,0,23,12,108,2493
1,0,0,0,1,1,12,12,108,2494
3,0,0,0,3,0,20,12,108,2495
