fk_id_innovation_info,fk_id_ext_partner,"role"
897,355,"Contibutor"
897,114,"Leader"
898,238,"Contibutor"
898,2188,"Contibutor"
898,79,"Contibutor"
898,114,"Leader"
899,79,"Contibutor"
899,114,"Leader"
900,694,"Contibutor"
900,2646,"Contibutor"
900,114,"Contibutor"
900,2677,"Leader"
901,90,"Contibutor"
901,86,"Contibutor"
901,2650,"Contibutor"
901,2652,"Contibutor"
901,2326,"Contibutor"
901,114,"Leader"
902,1788,"Contibutor"
902,114,"Leader"
903,114,"Leader"
904,114,"Leader"
905,114,"Leader"
906,114,"Leader"
907,1788,"Contibutor"
907,114,"Leader"
908,739,"Contibutor"
908,114,"Leader"
909,279,"Contibutor"
909,86,"Contibutor"
909,2665,"Contibutor"
909,114,"Contibutor"
909,2673,"Leader"
910,601,"Contibutor"
910,808,"Contibutor"
910,905,"Contibutor"
910,2661,"Contibutor"
910,114,"Leader"
911,2682,"Contibutor"
911,674,"Contibutor"
911,2608,"Contibutor"
911,2643,"Contibutor"
911,2602,"Contibutor"
911,114,"Leader"
912,2672,"Contibutor"
912,2679,"Contibutor"
912,114,"Contibutor"
912,1631,"Leader"
913,114,"Leader"
914,305,"Contibutor"
914,114,"Leader"
915,2657,"Contibutor"
915,305,"Contibutor"
915,114,"Leader"
916,144,"Contibutor"
916,105,"Contibutor"
916,114,"Leader"
917,2283,"Contibutor"
917,739,"Contibutor"
917,636,"Leader"
918,118,"Leader"
919,1879,"Contibutor"
919,118,"Leader"
920,966,"Contibutor"
920,118,"Leader"
921,966,"Contibutor"
921,118,"Leader"
922,966,"Contibutor"
922,118,"Leader"
923,966,"Contibutor"
923,118,"Leader"
924,966,"Contibutor"
924,118,"Leader"
925,966,"Contibutor"
925,118,"Leader"
926,965,"Contibutor"
926,118,"Leader"
928,948,"Contibutor"
928,118,"Leader"
929,948,"Contibutor"
929,118,"Leader"
930,948,"Contibutor"
930,118,"Leader"
931,948,"Contibutor"
931,118,"Leader"
932,948,"Contibutor"
932,118,"Leader"
933,948,"Contibutor"
933,118,"Leader"
934,948,"Contibutor"
934,118,"Leader"
935,948,"Contibutor"
935,118,"Leader"
936,948,"Contibutor"
936,118,"Leader"
937,2655,"Contibutor"
937,118,"Leader"
938,2655,"Contibutor"
938,118,"Leader"
939,2655,"Contibutor"
939,118,"Leader"
940,1203,"Contibutor"
940,118,"Leader"
941,1203,"Contibutor"
941,118,"Leader"
978,113,"Contibutor"
978,118,"Contibutor"
978,80,"Contibutor"
978,1841,"Contibutor"
978,225,"Contibutor"
978,830,"Leader"
942,1203,"Contibutor"
942,118,"Leader"
943,1203,"Contibutor"
943,118,"Leader"
944,1203,"Contibutor"
944,118,"Leader"
945,1203,"Contibutor"
945,118,"Leader"
946,994,"Contibutor"
946,118,"Leader"
947,118,"Leader"
948,948,"Contibutor"
948,118,"Leader"
949,948,"Contibutor"
949,118,"Leader"
950,2680,"Contibutor"
950,1109,"Contibutor"
950,118,"Leader"
951,301,"Contibutor"
951,118,"Leader"
952,301,"Contibutor"
952,118,"Leader"
953,301,"Contibutor"
953,118,"Leader"
954,2628,"Contibutor"
954,118,"Leader"
955,119,"Contibutor"
955,118,"Leader"
956,119,"Contibutor"
956,118,"Leader"
957,119,"Contibutor"
957,118,"Leader"
958,118,"Leader"
959,118,"Leader"
960,292,"Contibutor"
960,118,"Leader"
961,292,"Contibutor"
961,118,"Leader"
